q_true,b_true,mu_true,n,rep,method,q_hat,b_hat,success,at_bound,at_start,occupied_bins,objective,nfev,seconds,message
1.4,2.0,0.0,2000,16,pdf,1.3918256271492413,2.123826488057983,True,False,False,42,0.9304245558667417,39,0.0038844310001877602,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,16,mle,1.4265468361748863,2.161287726594385,True,False,False,42,2185.6872613094056,36,0.0024165869999706047,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,16,qlog,1.5763705456950863,2.468265445009075,True,False,False,42,0.9386676098987382,33,0.01801185000113037,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,16,cdf,1.4243687881422704,2.1570160651988926,True,False,False,42,5.1524574681692746e-05,36,0.05510648199924617,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,17,pdf,1.3090556912412792,1.8526181023000294,True,False,False,39,0.8287641371597684,45,0.00639432800016948,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,17,mle,1.3709207294393584,1.9676417672312214,True,False,False,39,2150.082600463967,39,0.006275403999097762,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,17,qlog,1.5094054516118627,2.2376493813149496,True,False,False,39,0.7493858123683405,33,0.004416626999955042,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,17,cdf,1.3568583972764654,1.920645942349968,True,False,False,39,6.797960463437843e-05,36,0.04059939299986581,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,18,pdf,1.3650181930244987,1.9533662355061499,True,False,False,26,0.9926202437452124,45,0.00667171200075245,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,18,mle,1.4045788118248097,2.0547328417940682,True,False,False,26,2184.071275863871,39,0.004485084000407369,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,18,qlog,1.6925007259254654,2.818266892925979,True,False,False,26,1.62265747879059,33,0.004037733999211923,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,18,cdf,1.4307530759194313,2.156721579920814,True,False,False,26,1.0534127644063636e-05,36,0.0453751730001386,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,19,pdf,1.3916523675822399,1.9068239982928845,True,False,False,44,0.6057672938139694,33,0.0031048309992911527,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,19,mle,1.354123999337601,1.765384003140877,True,False,False,44,2221.1221138376195,45,0.0034185759996034903,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,19,qlog,1.4768828739789035,1.9940101962763597,True,False,False,44,0.6154895694968899,30,0.003309559000626905,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,19,cdf,1.3813049578308345,1.8501149004085176,True,False,False,44,1.0246962971745828e-05,36,0.04047022899976582,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,20,pdf,1.365164528044619,1.737288094217987,True,False,False,33,0.7858995107338851,36,0.003726955001184251,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,20,mle,1.384414876968893,1.7855218428559083,True,False,False,33,2277.823431299773,39,0.0026700899998104433,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,20,qlog,1.5657398924601507,2.1546568459506785,True,False,False,33,1.1282307369295503,33,0.020137072999204975,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,20,cdf,1.3449082661471485,1.6686693573353206,True,False,False,33,0.00025780622462720927,36,0.03810125000018161,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,21,pdf,1.4239507726209124,1.9253726693207367,True,False,False,46,0.522923394148712,33,0.026529191000008723,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,21,mle,1.3622495143273334,1.757888288308281,True,False,False,46,2243.389859382386,39,0.0040029489991866285,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,21,qlog,1.488053569057948,2.0189243795903753,True,False,False,46,0.643770436372674,36,0.0045085450001352,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,21,cdf,1.3627227443118213,1.7698551604338233,True,False,False,46,2.747409967963542e-05,39,0.04314121899915335,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,22,pdf,1.4300990958974344,2.2053308294647755,True,False,False,36,0.8233912869724098,39,0.0041764760007936275,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,22,mle,1.4084156860344765,2.091092521203371,True,False,False,36,2175.5426302744613,36,0.003697948999615619,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,22,qlog,1.548119846657824,2.392382297473625,True,False,False,36,0.960794932583005,33,0.00448798999968858,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,22,cdf,1.436391645246825,2.1921960009788215,True,False,False,36,9.40410244225342e-05,36,0.0787709280011768,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,23,pdf,1.3425520628179832,1.8725112519248308,True,False,False,40,0.6301209941308725,36,0.004585733000567416,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,23,mle,1.3423959685156917,1.8464648806616895,True,False,False,40,2150.52163681557,45,0.003406883000934613,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,23,qlog,1.52469578354682,2.1661898653891867,True,False,False,40,1.0077462081967283,33,0.0037777319994347636,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,23,cdf,1.326022927911168,1.7942080025514129,True,False,False,40,3.667985777434712e-05,39,0.15420328300024266,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,24,pdf,1.3354362256515233,1.7976268339015036,True,False,False,33,0.9972948994162271,39,0.009682939999038354,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,24,mle,1.367241935012036,1.8459414751718122,True,False,False,33,2205.667451362767,39,0.011455013000158942,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,24,qlog,1.5586089684708644,2.1398105600146375,True,False,False,33,1.6649557104728872,36,0.006395142001565546,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,24,cdf,1.2732549029534295,1.5918053238282115,True,False,False,33,6.068577622505135e-05,39,0.042621096999937436,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,25,pdf,1.388456704597591,2.0475512685357775,True,False,False,35,0.7289414129618644,36,0.007168389000071329,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,25,mle,1.3685334062892893,1.970501240293281,True,False,False,35,2143.265068889439,45,0.005987749998894287,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,25,qlog,1.5108142336764097,2.2454717521773566,True,False,False,35,0.7854517611544523,33,0.004870934000791749,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,25,cdf,1.3691186371728215,1.9757758082284502,True,False,False,35,9.636576160908367e-06,36,0.041050487001484726,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,26,pdf,1.332303488603493,1.8172038226010085,True,False,False,37,0.8402136034944749,48,0.006376448000082746,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,26,mle,1.3929711357728034,1.9175979401238625,True,False,False,37,2226.131544353174,39,0.0037523939990933286,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,26,qlog,1.5864421429957971,2.353857953287098,True,False,False,37,0.8075639976454123,33,0.0037055369994050125,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,26,cdf,1.433561816950213,2.0520961928285053,True,False,False,37,4.434534282036914e-05,15,0.012489541999457288,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,27,pdf,1.4222262593028134,1.9889862416089958,True,False,False,28,0.4572947308421885,36,0.005698113998732879,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,27,mle,1.43679453538438,2.06660247711425,True,False,False,28,2255.307063352286,36,0.004406768000990269,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,27,qlog,1.6804306653576309,2.67571642862506,True,False,False,28,1.4077839789582216,36,0.01138365199949476,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,27,cdf,1.4345961158221823,2.050577228820111,True,False,False,28,1.596126334579103e-05,15,0.01501810099944123,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,28,pdf,1.31198670217475,1.8574270008239306,True,False,False,34,0.6624558979936562,45,0.004882892000750871,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,28,mle,1.3712932238384086,2.006553774187163,True,False,False,34,2131.338114816013,39,0.019745817000512034,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,28,qlog,1.5775857264701738,2.47543606611909,True,False,False,34,1.0973140597856097,33,0.0038675550003972603,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,28,cdf,1.3606824204313004,1.9669885089379695,True,False,False,34,1.3634681517335496e-05,36,0.10574244700001145,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,29,pdf,1.3967651530585845,2.088329597438159,True,False,False,36,0.6159380681998077,36,0.008796262000032584,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,29,mle,1.41247920297402,2.1173382130514886,True,False,False,36,2172.66047095426,36,0.0062548780006181914,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,29,qlog,1.5658420659142318,2.446528374292354,True,False,False,36,0.7317238598217163,36,0.008132979999572854,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,29,cdf,1.3970376766097579,2.064544998957022,True,False,False,36,3.63373993752444e-05,15,0.016981045999273192,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,30,pdf,1.3586842476402736,1.686622662310787,True,False,False,22,0.4176374502742295,42,0.0057324219997099135,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,30,mle,1.4086608181992994,1.8853440815250704,True,False,False,22,2279.6961184445686,36,0.003927223999198759,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,30,qlog,1.7540394301079025,2.5788614641459247,True,False,False,22,3.684574130714185,42,0.005332523000106448,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,30,cdf,1.364281513224022,1.7459591098061429,True,False,False,22,1.3575546319514426e-05,39,0.05398313300065638,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,31,pdf,1.359338969463904,1.8822666827147512,True,False,False,35,0.6007103995684796,36,0.003072258999964106,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,31,mle,1.3576020844817798,1.867611953096734,True,False,False,35,2172.518866921073,42,0.0030350110009749187,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,31,qlog,1.5198017093558933,2.1989897753455745,True,False,False,35,0.7764122610956239,33,0.003422448999117478,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,31,cdf,1.3506878432972909,1.8476138379988731,True,False,False,35,5.182188197200466e-05,39,0.03955395299999509,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,32,pdf,1.3563080576396125,1.7654947888022958,True,False,False,37,0.7781489905112138,39,0.004546743000901188,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,32,mle,1.4011511534974992,1.8571194741938906,True,False,False,37,2277.1744009275144,39,0.0033790449997468386,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,32,qlog,1.6134690288500846,2.2843021148889893,True,False,False,37,1.1160365020602323,33,0.020827776999794878,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,32,cdf,1.4169206589330923,1.8982688342534249,True,False,False,37,4.473306911816299e-05,36,0.028719931999148685,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,33,pdf,1.439387619779763,2.2770348963550218,True,False,False,27,0.5436607644935372,39,0.0035583440003392752,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,33,mle,1.4280612433689182,2.272185042479575,True,False,False,27,2139.298079387416,96,0.009591850999640883,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,33,qlog,1.7167654963309231,3.1450840469593206,True,False,False,27,1.7570224882577767,36,0.0073441700005787425,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,33,cdf,1.43579691062614,2.310095520574303,True,False,False,27,2.265025068963115e-05,36,0.05177967800045735,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,34,pdf,1.3863106041760287,1.9139108260915327,True,False,False,41,0.6261701845248248,36,0.0039006829993013525,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,34,mle,1.3725487177026787,1.8401697492324,True,False,False,41,2220.7278128685207,39,0.003287207000539638,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,34,qlog,1.5043830988597067,2.1338539299338697,True,False,False,41,0.620564618990372,33,0.004488865999519476,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,34,cdf,1.3879122863389877,1.8917152657423986,True,False,False,41,1.5266623485564856e-05,36,0.040294274000189034,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,35,pdf,1.385437331397531,1.8627539490709044,True,False,False,29,1.107212524421767,39,0.006581542000276386,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,35,mle,1.4210211620695172,1.9531241377324864,True,False,False,29,2273.7054208355753,36,0.0033662149999145186,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,35,qlog,1.6206868381316073,2.3908675639053576,True,False,False,29,1.2215723285654312,33,0.0069043560015416006,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,35,cdf,1.4296978248827112,1.981826660262178,True,False,False,29,2.128344647709135e-05,36,0.04685969300044235,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,36,pdf,1.4345339095300698,1.9859242839222837,True,False,False,35,0.6374542239187719,33,0.002975233001052402,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,36,mle,1.3985777549694522,1.867987490609,True,False,False,35,2265.343036760791,39,0.0026421910006320104,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,36,qlog,1.5515179259150966,2.180763254290417,True,False,False,35,0.8769984929070004,36,0.005230687998846406,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,36,cdf,1.3344724637923067,1.688648250759512,True,False,False,35,7.99501579726605e-05,39,0.04839314099990588,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,37,pdf,1.4378174577339744,2.2662691307669998,True,False,False,37,0.5692334049779414,39,0.019732168000700767,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,37,mle,1.446664510716255,2.2790224072936067,True,False,False,37,2181.6708827589796,33,0.004339183999036322,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,37,qlog,1.6500761237979986,2.7921813625187495,True,False,False,37,1.298671559359175,36,0.00688557099965692,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,37,cdf,1.4201461877381618,2.179726961787089,True,False,False,37,2.3775957006220864e-05,36,0.03057748600076593,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,38,pdf,1.4387015183474026,2.2355375580504844,True,False,False,40,0.862949312019745,36,0.0033673480011202628,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,38,mle,1.468085609570036,2.2836476401198977,True,False,False,40,2233.204643817783,39,0.004929819000608404,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,38,qlog,1.6609367353634683,2.7566565923671638,True,False,False,40,0.8659546529211365,33,0.006385032000252977,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,38,cdf,1.4898610296648132,2.3727571647267824,True,False,False,40,3.381877195698391e-05,36,0.06005547399945499,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,39,pdf,1.3542798879517803,2.0452785361931984,True,False,False,38,1.020509636990729,39,0.01942399200015643,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,39,mle,1.3730271754434404,2.039731972655895,True,False,False,38,2118.8465130031086,39,0.008448610000414192,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,39,qlog,1.5163471593290319,2.3549161408130983,True,False,False,38,0.9521321215162135,36,0.07240301400088356,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,39,cdf,1.3841355108047366,2.0687511934994105,True,False,False,38,0.00011543727358966247,15,0.016977846000372665,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,40,pdf,1.3603848845781483,1.8474067402551624,True,False,False,35,0.5638226742043337,39,0.005574503000389086,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,40,mle,1.4096012249587586,1.9968887536591895,True,False,False,35,2224.4319151510304,36,0.0069007399997644825,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,40,qlog,1.5820032391513645,2.358621391369584,True,False,False,35,1.0707674233083992,36,0.008937349000916583,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,40,cdf,1.3527426691591466,1.8182885306430687,True,False,False,35,1.8388714982969667e-05,39,0.042916605998470914,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,41,pdf,1.4122936195264104,2.0511499943426275,True,False,False,41,0.7455665125570471,36,0.002893439999752445,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,41,mle,1.4136832768747043,2.007811371531741,True,False,False,41,2228.625875285196,39,0.003069554999456159,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,41,qlog,1.6054712270458238,2.4287521629325477,True,False,False,41,0.9705247803837626,33,0.003460859999904642,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,41,cdf,1.4269222509506094,2.053137043530618,True,False,False,41,2.107734422009726e-05,15,0.012662384000577731,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,42,pdf,1.224887056383821,1.5271907134961487,True,False,False,33,0.9862921373921272,48,0.004128847000174574,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,42,mle,1.3599763041422424,1.7938371274825506,True,False,False,33,2218.0894020428045,39,0.002734801999395131,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,42,qlog,1.5590587563698315,2.1439969575248266,True,False,False,33,1.296287915727834,36,0.0044824699998571305,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,42,cdf,1.3552712270350762,1.7676690749478186,True,False,False,33,4.4739715886874804e-05,42,0.06124129999989236,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,43,pdf,1.369083627701144,2.0844141266302283,True,False,False,37,0.9261297692713226,39,0.0065744240000640275,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,43,mle,1.374081422558556,2.0598459980389925,True,False,False,37,2111.413058415736,36,0.002786066001135623,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,43,qlog,1.5214949529343307,2.3855283477791898,True,False,False,37,0.9055230269658671,30,0.0030470450001303107,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,43,cdf,1.3781654479534777,2.0725235445621926,True,False,False,37,5.8296920447657674e-05,15,0.013924122000389616,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,44,pdf,1.422248655121707,2.1693128861929503,True,False,False,40,0.43454204685647246,36,0.0029907090010965476,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,44,mle,1.3640013009755896,1.9987095169530222,True,False,False,40,2118.9077243601205,39,0.006120621999798459,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,44,qlog,1.4994981004238899,2.305320149477078,True,False,False,40,0.49450427829619875,36,0.006782033000490628,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,44,cdf,1.3835609414757402,2.0690807558303272,True,False,False,40,5.067867421283772e-05,15,0.017908261999764363,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,45,pdf,1.3874883173934913,1.9138150510944476,True,False,False,31,0.686771503125698,36,0.004119405999517767,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,45,mle,1.4020615357018549,1.9414331650320913,True,False,False,31,2234.9003916192996,39,0.004955183001584373,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,45,qlog,1.5882929196563897,2.372192643711095,True,False,False,31,0.8973291093366103,33,0.005475617001138744,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,45,cdf,1.436135710477329,2.050758264705748,True,False,False,31,4.271526908116196e-05,15,0.03144873800010828,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,46,pdf,1.4149708306722906,2.1441778167966663,True,False,False,43,0.6085667614964066,36,0.003340552000736352,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
1.4,2.0,0.0,2000,46,mle,1.397377471547234,2.0371323628791957,True,False,False,43,2175.8712251090114,39,0.002829769000527449,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
1.4,2.0,0.0,2000,46,qlog,1.5345948268325271,2.352265191867152,True,False,False,43,0.6062735918010251,36,0.0037292030010576127,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL
