q_true,b_true,n,bins,method,repetitions,valid,failures,failure_rate,at_bound,mean_occupied_bins,mean_q_hat,median_q_hat,bias_q,mcse_bias_q,sd_q,rmse_q,mcse_rmse_q,mean_b_hat,bias_b,mcse_bias_b,sd_b,rmse_b,mcse_rmse_b,mean_seconds
1.9,5.0,1000,100,pdf,10,10,0,0.0,0,91.5,1.902378979113125,1.8921996823297018,0.0023789791131253015,0.010273748991401682,0.03248844692168696,0.030912922971883954,0.01090925215199058,5.203946944133884,0.20394694413388334,0.21202825177249693,0.6704922039047236,0.6679806673616097,0.16921191930954552,0.048832569300020626
1.9,5.0,1000,100,qlog,10,10,0,0.0,0,91.5,1.916,1.91,0.016000000000000035,0.01654623152798781,0.05232377832092957,0.052153619241621214,0.013070947678061247,2.778384310138006,-2.221615689861994,0.0904190288762976,0.2859300750696355,2.238114536945636,0.0897123747662854,0.029878503399982038
1.9,5.0,1000,150,pdf,10,10,0,0.0,0,130.1,1.90373115511468,1.892548870193643,0.0037311551146801403,0.010544984525692464,0.03334616899241853,0.03185422744807423,0.011384580225533519,5.226320510587849,0.22632051058784802,0.22405308802161203,0.7085180749424833,0.7092383589322607,0.1844009207908665,0.04125274970001556
1.9,5.0,1000,150,qlog,10,10,0,0.0,0,130.1,1.922,1.92,0.02200000000000004,0.019425069712444627,0.06142746399887705,0.06228964600958978,0.014861329231573133,2.0929538026182,-2.9070461973818,0.06819914871723935,0.21566464443102698,2.9142370714620647,0.06920636103313453,0.032580938100045385
1.9,5.0,1000,200,pdf,10,10,0,0.0,0,164.6,1.9030357371850073,1.8933768484758726,0.003035737185007159,0.010283229228330327,0.03251842606313952,0.030998692400130683,0.011069482020711712,5.219359109804322,0.21935910980432202,0.21728546313116914,0.6871169659390363,0.6877755240245793,0.17855724327814873,0.04793295469999066
1.9,5.0,1000,200,qlog,10,10,0,0.0,0,164.6,1.9280000000000002,1.92,0.028000000000000046,0.022150996967781545,0.0700476028616731,0.07211102550927984,0.016486202467362588,1.6763093997163057,-3.323690600283695,0.060546918394040486,0.19146616742951217,3.328650262547466,0.06095197839044914,0.03354367550002735
1.9,5.0,5000,20,pdf,10,10,0,0.0,0,20.0,1.9038898238731057,1.9070794368348096,0.003889823873105769,0.005237058877734114,0.016561034294045072,0.016185542961651513,0.0027449633662713227,5.053493439228101,0.05349343922810057,0.0906160221372438,0.2865530224579294,0.2770612193220979,0.04555631191095025,0.03791637969998192
1.9,5.0,5000,20,qlog,10,10,0,0.0,0,20.0,2.196,2.19,0.29600000000000015,0.017333333333333326,0.05481281277625189,0.30053286010018954,0.017070916764866283,2.6691914116242,-2.3308085883758,0.15233481423270115,0.48172497991397095,2.3751887790851893,0.159544553411047,0.02352829890007797
1.9,5.0,5000,30,pdf,10,10,0,0.0,0,29.8,1.9034616545012426,1.9054352380023518,0.0034616545012425394,0.0043565990370542365,0.013776775809187687,0.013520452966262995,0.002238521572208853,5.035756608432841,0.035756608432840856,0.07015418961079276,0.22184702657342656,0.21347840154484732,0.03705785532855284,0.03231954720001795
1.9,5.0,5000,30,qlog,10,10,0,0.0,0,29.8,2.0380000000000003,2.0300000000000002,0.13800000000000012,0.011718930554164638,0.037058512292499485,0.14240786495134333,0.01167356797851936,3.4479947852577872,-1.5520052147422134,0.08998148285463885,0.2845464330600485,1.5753063803265386,0.08886980986306481,0.01818680380004025
1.9,5.0,5000,40,pdf,10,10,0,0.0,0,39.6,1.9051374067423812,1.9093452978154486,0.005137406742381101,0.004264951653938417,0.013486961336947637,0.013787721404588617,0.0019540774767119098,5.074901270172328,0.07490127017232746,0.07656620520072961,0.24212360023013524,0.24160226464789214,0.04874164375177505,0.04890156720000505
1.9,5.0,5000,40,qlog,10,10,0,0.0,0,39.6,1.97,1.97,0.07000000000000006,0.006831300510639738,0.021602468994692887,0.07293833011524194,0.0066169827831786205,3.878699190050746,-1.1213008099492536,0.0784706762195437,0.24814606638736916,1.145746189009601,0.07823920160395667,0.02226396300002307
1.9,5.0,5000,50,pdf,10,10,0,0.0,0,49.2,1.9054963512774283,1.9069993434759631,0.005496351277428313,0.0033218001714188867,0.010504454473621439,0.011380645182696577,0.00196624577781287,5.066208837617081,0.06620883761708125,0.06502031793394421,0.20561229885955723,0.20599122766925224,0.05047776207908424,0.032819960699998776
1.9,5.0,5000,50,qlog,10,10,0,0.0,0,49.2,1.9420000000000002,1.94,0.04200000000000004,0.0046666666666666705,0.01475729574745245,0.04427188724235735,0.004387675999919792,4.095958357461608,-0.9040416425383919,0.06128751568868345,0.19380814170954275,0.9225490380771794,0.059856781753689164,0.026489996100008285
1.9,5.0,5000,70,pdf,10,10,0,0.0,0,68.5,1.9055416603362008,1.906663346890479,0.005541660336200871,0.003135362233700317,0.009914885948166143,0.010917163840047933,0.0029615286757279664,5.073186180327083,0.07318618032708227,0.07042934542585089,0.2227171456604503,0.22360422908543706,0.060053512466488566,0.03906884479999917
1.9,5.0,5000,70,qlog,10,10,0,0.0,0,68.5,1.9260000000000002,1.92,0.026000000000000023,0.006000000000000005,0.018973665961010293,0.03162277660168382,0.005597618541248893,4.304624128653613,-0.695375871346388,0.06009182941850495,0.19002704972878723,0.7183640122643343,0.05584999330063675,0.019661368499987474
1.9,5.0,5000,100,pdf,10,10,0,0.0,0,96.5,1.9059156334231964,1.9077273326774002,0.005915633423196787,0.003040553645741166,0.00961507486847081,0.01087195553023061,0.0025216307668705774,5.07232720684291,0.07232720684291002,0.06655725246981153,0.2104725126074717,0.2123676895308446,0.05628275673558572,0.044222132699997016
1.9,5.0,5000,100,qlog,10,10,0,0.0,0,96.5,1.9260000000000002,1.92,0.026000000000000023,0.005206833117271107,0.016465452046971307,0.03033150177620623,0.005650873131628288,4.29566858368837,-0.7043314163116295,0.048358507082475584,0.1529230266260069,0.7191172719861194,0.04892879275845479,0.02535041310006818
1.9,5.0,5000,150,pdf,10,10,0,0.0,0,142.9,1.905122203604313,1.9054331250709575,0.005122203604312902,0.0031953990552468256,0.010104739047730182,0.01086886129566878,0.002814128389380793,5.062018760617405,0.06201876061740528,0.06805844078912363,0.21521968689333806,0.21338671217378755,0.05594245019411379,0.05507848980003018
